NAME,VALUE,SCENARIO,REGION,REGION2,DAYTYPE,FUEL,EMISSION,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR,PARAM,REGION_x,REGION_y
TotCapacityAnn,1904.5706538742786,,STOCKHOLM,,,,,,,,,,DHN,2036.0,,,
TotCapacityAnn,1914.0935071446042,,STOCKHOLM,,,,,,,,,,DHN,2037.0,,,
TotCapacityAnn,1923.6639746861629,,STOCKHOLM,,,,,,,,,,DHN,2038.0,,,
TotCapacityAnn,1933.2822945537494,,STOCKHOLM,,,,,,,,,,DHN,2039.0,,,
TotCapacityAnn,1942.9487060286413,,STOCKHOLM,,,,,,,,,,DHN,2040.0,,,
TotCapacityAnn,1952.6634495574147,,STOCKHOLM,,,,,,,,,,DHN,2041.0,,,
TotCapacityAnn,1962.4267668049092,,STOCKHOLM,,,,,,,,,,DHN,2042.0,,,
TotCapacityAnn,1972.2389006423584,,STOCKHOLM,,,,,,,,,,DHN,2043.0,,,
TotCapacityAnn,1982.1000951409949,,STOCKHOLM,,,,,,,,,,DHN,2044.0,,,
TotCapacityAnn,1992.0105956213667,,STOCKHOLM,,,,,,,,,,DHN,2045.0,,,
TotCapacityAnn,2001.9706485948889,,STOCKHOLM,,,,,,,,,,DHN,2046.0,,,
TotCapacityAnn,2011.9805018359914,,STOCKHOLM,,,,,,,,,,DHN,2047.0,,,
TotCapacityAnn,2022.0404043483265,,STOCKHOLM,,,,,,,,,,DHN,2048.0,,,
TotCapacityAnn,2032.1506063739039,,STOCKHOLM,,,,,,,,,,DHN,2049.0,,,
TotCapacityAnn,408.45626840939383,,STOCKHOLM,,,,,,,,,,CSDEMAND,2023.0,,,
TotCapacityAnn,410.4985497518609,,STOCKHOLM,,,,,,,,,,CSDEMAND,2024.0,,,
TotCapacityAnn,412.55104250072065,,STOCKHOLM,,,,,,,,,,CSDEMAND,2025.0,,,
TotCapacityAnn,414.6137977135074,,STOCKHOLM,,,,,,,,,,CSDEMAND,2026.0,,,
TotCapacityAnn,416.6868667016366,,STOCKHOLM,,,,,,,,,,CSDEMAND,2027.0,,,
TotCapacityAnn,418.7703010349712,,STOCKHOLM,,,,,,,,,,CSDEMAND,2028.0,,,
TotCapacityAnn,420.8641525399954,,STOCKHOLM,,,,,,,,,,CSDEMAND,2029.0,,,
TotCapacityAnn,422.96847330346714,,STOCKHOLM,,,,,,,,,,CSDEMAND,2030.0,,,
TotCapacityAnn,425.08331566967854,,STOCKHOLM,,,,,,,,,,CSDEMAND,2031.0,,,
TotCapacityAnn,427.2087322477621,,STOCKHOLM,,,,,,,,,,CSDEMAND,2032.0,,,
TotCapacityAnn,429.3447759089507,,STOCKHOLM,,,,,,,,,,CSDEMAND,2033.0,,,
TotCapacityAnn,431.49149978840404,,STOCKHOLM,,,,,,,,,,CSDEMAND,2034.0,,,
TotCapacityAnn,433.64895728794886,,STOCKHOLM,,,,,,,,,,CSDEMAND,2035.0,,,
TotCapacityAnn,435.8172020742516,,STOCKHOLM,,,,,,,,,,CSDEMAND,2036.0,,,
TotCapacityAnn,437.9962880842986,,STOCKHOLM,,,,,,,,,,CSDEMAND,2037.0,,,
TotCapacityAnn,440.1862695253959,,STOCKHOLM,,,,,,,,,,CSDEMAND,2038.0,,,
TotCapacityAnn,442.38720087242933,,STOCKHOLM,,,,,,,,,,CSDEMAND,2039.0,,,
TotCapacityAnn,444.5991368769969,,STOCKHOLM,,,,,,,,,,CSDEMAND,2040.0,,,
TotCapacityAnn,446.82213256101664,,STOCKHOLM,,,,,,,,,,CSDEMAND,2041.0,,,
TotCapacityAnn,449.05624322403173,,STOCKHOLM,,,,,,,,,,CSDEMAND,2042.0,,,
TotCapacityAnn,451.30152444047155,,STOCKHOLM,,,,,,,,,,CSDEMAND,2043.0,,,
TotCapacityAnn,453.5580320623908,,STOCKHOLM,,,,,,,,,,CSDEMAND,2044.0,,,
TotCapacityAnn,455.8258222231229,,STOCKHOLM,,,,,,,,,,CSDEMAND,2045.0,,,
TotCapacityAnn,458.1049513336266,,STOCKHOLM,,,,,,,,,,CSDEMAND,2046.0,,,
TotCapacityAnn,460.3954760907057,,STOCKHOLM,,,,,,,,,,CSDEMAND,2047.0,,,
TotCapacityAnn,462.6974534706159,,STOCKHOLM,,,,,,,,,,CSDEMAND,2048.0,,,
TotCapacityAnn,465.0109407381973,,STOCKHOLM,,,,,,,,,,CSDEMAND,2049.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,LSVTACHP,2023.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,LSVTACHP,2024.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,LSVTACHP,2025.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,LSVTACHP,2026.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,LSVTACHP,2027.0,,,
TotCapacityAnn,156.08884830028032,,STOCKHOLM,,,,,,,,,,LSVTACHP,2028.0,,,
TotCapacityAnn,156.08884830028032,,STOCKHOLM,,,,,,,,,,LSVTACHP,2029.0,,,
TotCapacityAnn,156.08884830028032,,STOCKHOLM,,,,,,,,,,LSVTACHP,2030.0,,,
TotCapacityAnn,156.08884830028032,,STOCKHOLM,,,,,,,,,,LSVTACHP,2031.0,,,
TotCapacityAnn,156.08884830028032,,STOCKHOLM,,,,,,,,,,LSVTACHP,2032.0,,,
TotCapacityAnn,156.08884830028032,,STOCKHOLM,,,,,,,,,,LSVTACHP,2033.0,,,
TotCapacityAnn,156.08884830028032,,STOCKHOLM,,,,,,,,,,LSVTACHP,2034.0,,,
TotCapacityAnn,166.76999088436813,,STOCKHOLM,,,,,,,,,,LSVTACHP,2035.0,,,
TotCapacityAnn,166.76999088436813,,STOCKHOLM,,,,,,,,,,LSVTACHP,2036.0,,,
TotCapacityAnn,192.5683673066909,,STOCKHOLM,,,,,,,,,,LSVTACHP,2037.0,,,
TotCapacityAnn,213.55289908681507,,STOCKHOLM,,,,,,,,,,LSVTACHP,2038.0,,,
TotCapacityAnn,224.78230685521697,,STOCKHOLM,,,,,,,,,,LSVTACHP,2039.0,,,
TotCapacityAnn,234.7657696338861,,STOCKHOLM,,,,,,,,,,LSVTACHP,2040.0,,,
TotCapacityAnn,256.6006863561333,,STOCKHOLM,,,,,,,,,,LSVTACHP,2041.0,,,
TotCapacityAnn,285.95315165990564,,STOCKHOLM,,,,,,,,,,LSVTACHP,2042.0,,,
TotCapacityAnn,304.2641990670057,,STOCKHOLM,,,,,,,,,,LSVTACHP,2043.0,,,
TotCapacityAnn,335.5163439856366,,STOCKHOLM,,,,,,,,,,LSVTACHP,2044.0,,,
TotCapacityAnn,360.10810448694735,,STOCKHOLM,,,,,,,,,,LSVTACHP,2045.0,,,
TotCapacityAnn,360.10810448694735,,STOCKHOLM,,,,,,,,,,LSVTACHP,2046.0,,,
TotCapacityAnn,360.10810448694735,,STOCKHOLM,,,,,,,,,,LSVTACHP,2047.0,,,
TotCapacityAnn,360.10810448694735,,STOCKHOLM,,,,,,,,,,LSVTACHP,2048.0,,,
TotCapacityAnn,378.97240865583086,,STOCKHOLM,,,,,,,,,,LSVTACHP,2049.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SUPACC,2023.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SUPACC,2024.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SUPACC,2025.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SUPACC,2026.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SUPACC,2027.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SUPACC,2028.0,,,
TotCapacityAnn,0.17166640276088557,,STOCKHOLM,,,,,,,,,,SUPACC,2029.0,,,
TotCapacityAnn,0.1716664027602158,,STOCKHOLM,,,,,,,,,,SUPACC,2030.0,,,
TotCapacityAnn,0.8554216136153732,,STOCKHOLM,,,,,,,,,,SUPACC,2031.0,,,
TotCapacityAnn,1.115694196706432,,STOCKHOLM,,,,,,,,,,SUPACC,2032.0,,,
TotCapacityAnn,2.3549450792465842,,STOCKHOLM,,,,,,,,,,SUPACC,2033.0,,,
TotCapacityAnn,12.767710812902035,,STOCKHOLM,,,,,,,,,,SUPACC,2034.0,,,
TotCapacityAnn,18.40603524557496,,STOCKHOLM,,,,,,,,,,SUPACC,2035.0,,,
TotCapacityAnn,19.493735922426808,,STOCKHOLM,,,,,,,,,,SUPACC,2036.0,,,
TotCapacityAnn,21.728004786392496,,STOCKHOLM,,,,,,,,,,SUPACC,2037.0,,,
TotCapacityAnn,24.074704572135037,,STOCKHOLM,,,,,,,,,,SUPACC,2038.0,,,
TotCapacityAnn,27.33400983011081,,STOCKHOLM,,,,,,,,,,SUPACC,2039.0,,,
TotCapacityAnn,28.904676482355878,,STOCKHOLM,,,,,,,,,,SUPACC,2040.0,,,
TotCapacityAnn,30.990631847460385,,STOCKHOLM,,,,,,,,,,SUPACC,2041.0,,,
TotCapacityAnn,50.13531847654072,,STOCKHOLM,,,,,,,,,,SUPACC,2042.0,,,
TotCapacityAnn,70.37512261020478,,STOCKHOLM,,,,,,,,,,SUPACC,2043.0,,,
TotCapacityAnn,73.78284847105037,,STOCKHOLM,,,,,,,,,,SUPACC,2044.0,,,
TotCapacityAnn,78.93841163545987,,STOCKHOLM,,,,,,,,,,SUPACC,2045.0,,,
TotCapacityAnn,79.11509258917314,,STOCKHOLM,,,,,,,,,,SUPACC,2046.0,,,
TotCapacityAnn,79.11509258917314,,STOCKHOLM,,,,,,,,,,SUPACC,2047.0,,,
TotCapacityAnn,80.75577277353484,,STOCKHOLM,,,,,,,,,,SUPACC,2048.0,,,
TotCapacityAnn,116.30279567461479,,STOCKHOLM,,,,,,,,,,SUPACC,2049.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DCACC,2023.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DCACC,2024.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DCACC,2025.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DCACC,2026.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DCACC,2027.0,,,
TotCapacityAnn,50.0,,STOCKHOLM,,,,,,,,,,DCACC,2028.0,,,
TotCapacityAnn,125.0,,STOCKHOLM,,,,,,,,,,DCACC,2029.0,,,
TotCapacityAnn,200.0,,STOCKHOLM,,,,,,,,,,DCACC,2030.0,,,
TotCapacityAnn,275.0,,STOCKHOLM,,,,,,,,,,DCACC,2031.0,,,
TotCapacityAnn,375.0,,STOCKHOLM,,,,,,,,,,DCACC,2032.0,,,
TotCapacityAnn,475.0,,STOCKHOLM,,,,,,,,,,DCACC,2033.0,,,
TotCapacityAnn,577.4135929760125,,STOCKHOLM,,,,,,,,,,DCACC,2034.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2035.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2036.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2037.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2038.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2039.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2040.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2041.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2042.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2043.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2044.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2045.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2046.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2047.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2048.0,,,
TotCapacityAnn,578.0558772838104,,STOCKHOLM,,,,,,,,,,DCACC,2049.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SEWACC,2023.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SEWACC,2024.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SEWACC,2025.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SEWACC,2026.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SEWACC,2027.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SEWACC,2028.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,SEWACC,2029.0,,,
TotCapacityAnn,3.0354835447045487,,STOCKHOLM,,,,,,,,,,SEWACC,2030.0,,,
TotCapacityAnn,7.028908720595252,,STOCKHOLM,,,,,,,,,,SEWACC,2031.0,,,
TotCapacityAnn,7.1089123043191496,,STOCKHOLM,,,,,,,,,,SEWACC,2032.0,,,
TotCapacityAnn,7.234097881586925,,STOCKHOLM,,,,,,,,,,SEWACC,2033.0,,,
TotCapacityAnn,7.371167298201571,,STOCKHOLM,,,,,,,,,,SEWACC,2034.0,,,
TotCapacityAnn,7.376210031164712,,STOCKHOLM,,,,,,,,,,SEWACC,2035.0,,,
TotCapacityAnn,7.376210031164712,,STOCKHOLM,,,,,,,,,,SEWACC,2036.0,,,
TotCapacityAnn,7.415715400229096,,STOCKHOLM,,,,,,,,,,SEWACC,2037.0,,,
TotCapacityAnn,7.415715400229096,,STOCKHOLM,,,,,,,,,,SEWACC,2038.0,,,
TotCapacityAnn,7.415715400229096,,STOCKHOLM,,,,,,,,,,SEWACC,2039.0,,,
TotCapacityAnn,7.415715400229096,,STOCKHOLM,,,,,,,,,,SEWACC,2040.0,,,
TotCapacityAnn,7.415715400229096,,STOCKHOLM,,,,,,,,,,SEWACC,2041.0,,,
TotCapacityAnn,7.420753549021652,,STOCKHOLM,,,,,,,,,,SEWACC,2042.0,,,
TotCapacityAnn,7.445530152310822,,STOCKHOLM,,,,,,,,,,SEWACC,2043.0,,,
TotCapacityAnn,7.652760275820261,,STOCKHOLM,,,,,,,,,,SEWACC,2044.0,,,
TotCapacityAnn,7.652760275820261,,STOCKHOLM,,,,,,,,,,SEWACC,2045.0,,,
TotCapacityAnn,7.652760275820261,,STOCKHOLM,,,,,,,,,,SEWACC,2046.0,,,
TotCapacityAnn,7.652760275820261,,STOCKHOLM,,,,,,,,,,SEWACC,2047.0,,,
TotCapacityAnn,7.652760275820261,,STOCKHOLM,,,,,,,,,,SEWACC,2048.0,,,
TotCapacityAnn,7.652760275820261,,STOCKHOLM,,,,,,,,,,SEWACC,2049.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2023.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2024.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2025.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2026.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2027.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2028.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2029.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2030.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2031.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2032.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2033.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2034.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2035.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2036.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2037.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2038.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2039.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2040.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2041.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2042.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2043.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2044.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2045.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2046.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2047.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2048.0,,,
TotCapacityAnn,678.3303183249137,,STOCKHOLM,,,,,,,,,,DHNCS,2049.0,,,
TotCapacityAnn,1106.6699489986029,,STOCKHOLM,,,,,,,,,,DHNNV,2023.0,,,
TotCapacityAnn,1115.594950331942,,STOCKHOLM,,,,,,,,,,DHNNV,2024.0,,,
TotCapacityAnn,1124.5645766789798,,STOCKHOLM,,,,,,,,,,DHNNV,2025.0,,,
TotCapacityAnn,1133.5790511520452,,STOCKHOLM,,,,,,,,,,DHNNV,2026.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2027.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2028.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2029.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2030.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2031.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2032.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2033.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2034.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2035.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2036.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2037.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2038.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2039.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2040.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2041.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2042.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2043.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2044.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2045.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2046.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2047.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2048.0,,,
TotCapacityAnn,1142.63859799406,,STOCKHOLM,,,,,,,,,,DHNNV,2049.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2023.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2024.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2025.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2026.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2027.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2028.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2029.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2030.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2031.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2032.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2033.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2034.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2035.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2036.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2037.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2038.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2039.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2040.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2041.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2042.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2043.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2044.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2045.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2046.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2047.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2048.0,,,
TotCapacityAnn,49680.00000003192,,STOCKHOLM,,,,,,,,,,MINLND,2049.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,IMPWASTE,2023.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,IMPWASTE,2024.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,IMPWASTE,2025.0,,,
TotCapacityAnn,901.1814309626811,,STOCKHOLM,,,,,,,,,,IMPWASTE,2026.0,,,
TotCapacityAnn,2368.797958672298,,STOCKHOLM,,,,,,,,,,IMPWASTE,2027.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2028.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2029.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2030.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2031.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2032.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2033.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2034.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2035.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2036.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2037.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2038.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2039.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2040.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2041.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2042.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2043.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2044.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2045.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2046.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2047.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2048.0,,,
TotCapacityAnn,10346.000000006541,,STOCKHOLM,,,,,,,,,,IMPWASTE,2049.0,,,
